item_name,part_no,barcode,cp,sp,qty,img_path,desc1,desc2,desc3,group0,group1,godown0,godown1,category0,category1
SS-HAMRD ER-SI,,490,6.492,35,1,E:\MASTERS\2961.JPG,HAMMERED EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,DW,2961-DW-ER
SS-HAMRD ER-SI,,491,6.492,35,1,E:\MASTERS\2961.JPG,HAMMERED EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2961-DW-ER
SS-CH ER-GP,,492,9.732,45,1,E:\MASTERS\2970.JPG,CHAIN EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,DRAWERS,DW,2970-DW-ER
SS-CH ER-GP,,493,9.732,45,1,E:\MASTERS\2970.JPG,CHAIN EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKBL=45,DW,2970-DW-ER
SS-CH ER-GP,,494,9.732,45,4,E:\MASTERS\2970.JPG,CHAIN EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2970-DW-ER
SS-CH ER-GP,,495,9.732,45,1,E:\MASTERS\2970.JPG,CHAIN EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-NONUMBER=43,DW,2970-DW-ER
SS-RI ER-GP,,496,4.331,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,2977-DW-ER
SS-RI ER-GP,,497,4.331,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,DW,2977-DW-ER
SS-RI ER-GP,,498,4.331,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2977-DW-ER
SS-RI ER-RG,,499,4.331,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,2977-DW-ER
SS-RI ER-RG,,500,4.331,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-AC.FRAME2=36,DW,2977-DW-ER
SS-RI ER-RG,,501,4.331,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2977-DW-ER
SS-RI ER-SI,,502,3.791,21,1,E:\MASTERS\2977.JPG,RING EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,2977-DW-ER
SS-FIL ER-GP,,503,10.823,49,1,E:\MASTERS\2985.JPG,FILIGREE EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,LACK1=26,DW,2985-DW-ER
SS-FIL ER-SI,,504,9.732,46,1,E:\MASTERS\2985.JPG,FILIGREE EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,DRAWERS,DW,2985-DW-ER
SS-FIL ER-SI,,505,9.732,46,1,E:\MASTERS\2985.JPG,FILIGREE EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,WDISP=127,DW,2985-DW-ER
SS-FIL ER-SI,,506,9.732,46,1,E:\MASTERS\2985.JPG,FILIGREE EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2985-DW-ER
SS-RAVA E.CUFS-GP,,507,7.785,36,4,E:\MASTERS\3057.JPG,RAVA EAR CUFFS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,3057-DW-ER
SS-RAVA E.CUFS-RG,,508,7.785,36,1,E:\MASTERS\3057.JPG,RAVA EAR CUFFS,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,DW,3057-DW-ER
SS-RAVA E.CUFS-RG,,509,7.785,36,1,E:\MASTERS\3057.JPG,RAVA EAR CUFFS,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,DW,3057-DW-ER
SS-RAVA E.CUFS-RG,,510,7.785,36,1,E:\MASTERS\3057.JPG,RAVA EAR CUFFS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,3057-DW-ER
SS-5LN ITALIAN BR-2T-7i,,511,62.969,280,2,E:\MASTERS\3150.JPG,FIVE LINE ITALIAN BR,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX5=87,SH,3150-SH-BR
SS-5LN ITALIAN BR-2T-7.5i,,512,62.969,280,1,E:\MASTERS\3150.JPG,FIVE LINE ITALIAN BR,,,SILVER JEWELLERY,SS BRACELETS,KENT,BESTA=39,SH,3150-SH-BR
SS-5LN ITALIAN BR-2T-8i,,513,62.969,280,1,E:\MASTERS\3150.JPG,FIVE LINE ITALIAN BR,,,SILVER JEWELLERY,SS BRACELETS,STRATFORD,WH-BOX5=87,SH,3150-SH-BR
SS-BRAIDED NK-GP-16+2i,,514,67.936,320,1,E:\MASTERS\3155.JPG,BRAIDED NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,KENT,BESTA=39,SH,3155-SH-NK
SS-BRAIDED NK-SI-16+2i,,515,67.936,300,1,E:\MASTERS\3155.JPG,BRAIDED NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3155-SH-NK
SS-5LN ITALIAN NK-2T-16+2i,,516,89.475,400,1,E:\MASTERS\3159.JPG,FIVE LINE ITALIAN NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,BESTA=39,SH,3159-SH-NK
SS-5LN ITALIAN NK-2T-16+2i,,517,89.475,400,3,E:\MASTERS\3159.JPG,FIVE LINE ITALIAN NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3159-SH-NK
AL-GREEK FACE CUFL-OX,,518,14.917,70,1,E:\MASTERS\3170.JPG,OXIDISED GREEK FACE CUFFLS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BESTA=39,SH,3170-SH-CUF
AL-GREEK FACE CUFL-OX,,519,14.917,70,1,E:\MASTERS\3170.JPG,OXIDISED GREEK FACE CUFFLS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3170-SH-CUF
AL-GREEK FACE CUFL-OX,,520,14.917,70,2,E:\MASTERS\3170.JPG,OXIDISED GREEK FACE CUFFLS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3170-SH-CUF
AL-FLR CUFL-SP,,521,11.597,52,1,E:\MASTERS\3174.JPG,FLOWER CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3174-SH-CUF
AL-FLR CUFL-SP,,522,11.597,52,1,E:\MASTERS\3174.JPG,FLOWER CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3174-SH-CUF
AL-EAGLE CUFL-AGP,,523,12.425,55,1,E:\MASTERS\3177.JPG,EAGLE CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3177-SH-CUF
AL-EAGLE CUFL-AGP,,524,12.425,55,2,E:\MASTERS\3177.JPG,EAGLE CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3177-SH-CUF
AL-ELEPHANT CUFL-AGP,,525,9.114,45,1,E:\MASTERS\3180.JPG,ELEPHANT CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3180-SH-CUF
AL-ELEPHANT CUFL-AGP,,526,9.114,45,2,E:\MASTERS\3180.JPG,ELEPHANT CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3180-SH-CUF
AL-BIKE CUFL-AGP,,527,8.286,45,1,E:\MASTERS\3183.JPG,BICYCLE CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3183-SH-CUF
AL-BIKE CUFL-AGP,,528,8.286,45,2,E:\MASTERS\3183.JPG,BICYCLE CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3183-SH-CUF
AL-TEL CUFL-AGP,,529,9.942,45,1,E:\MASTERS\3186.JPG,TELEPHONE CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3186-SH-CUF
AL-TEL CUFL-AGP,,530,9.942,45,2,E:\MASTERS\3186.JPG,TELEPHONE CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3186-SH-CUF
AL-DOG CUFL-AGP,,531,13.253,52,1,E:\MASTERS\3189.JPG,DOG CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3189-SH-CUF
AL-DOG CUFL-AGP,,532,13.253,52,2,E:\MASTERS\3189.JPG,DOG CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3189-SH-CUF
AL-TRUMPET CUFL-AGP,,533,8.286,45,1,E:\MASTERS\3192.JPG,TRUMPET CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,KENT,BILLY2=23,SH,3192-SH-CUF
AL-TRUMPET CUFL-AGP,,534,8.286,45,2,E:\MASTERS\3192.JPG,TRUMPET CUFFLINKS,,,ALLOY JEWELLERY,ALLOY CUFFLINKS,STRATFORD,WH-BOX5=87,SH,3192-SH-CUF
AL-LEAF ER-2T,,535,14.917,70,1,E:\MASTERS\3211.JPG,LEAF EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3211-SH-ER
AL-BALL ER-2T,,536,27.342,130,1,E:\MASTERS\3233.JPG,BALL EARRINGS,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,BESTA=39,SH,3233-SH-RI
AL-BALL ER-2T,,537,27.342,130,2,E:\MASTERS\3233.JPG,BALL EARRINGS,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX5=87,SH,3233-SH-RI
AL-LO HK BR DISC ER-GP,,538,9.942,70,1,E:\MASTERS\3236.JPG,LONG HOOK BRUSHED DISC ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3236-SH-ER
AL-LO HK BR DISC ER-GP,,539,9.942,70,1,E:\MASTERS\3236.JPG,LONG HOOK BRUSHED DISC ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3236-SH-ER
SS-SATIN LEAF ER-GP,,540,28.169,95,1,E:\MASTERS\3238.JPG,SATIN LEAF EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,KENT,BESTA=39,SH,3238-SH-ER
SS-SATIN LEAF ER-GP,,541,28.169,95,2,E:\MASTERS\3238.JPG,SATIN LEAF EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX5=87,SH,3238-SH-ER
AL-LEAF HP ER-GP,,542,22.367,99,1,E:\MASTERS\3242.JPG,LEAF HOOP EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3242-SH-ER
AL-LEAF HP ER-SP,,543,22.367,92,1,E:\MASTERS\3242.JPG,LEAF HOOP EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3242-SH-ER
AL-LEAF HP ER-SP,,544,22.367,92,1,E:\MASTERS\3242.JPG,LEAF HOOP EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3242-SH-ER
AL-HRT OVAL CUFF-2T,,545,24.031,110,1,E:\MASTERS\3246.JPG,HEART OVAL CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,KENT,DTF3=15,SH,3246-SH-BAN
AL-HRT OVAL CUFF-2T,,546,24.031,110,1,E:\MASTERS\3246.JPG,HEART OVAL CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,STRATFORD,WH-BOX5=87,SH,3246-SH-BAN
AL-THICK FIL CUFF-GP,,547,36.456,175,2,E:\MASTERS\3250.JPG,THICK FILIGREE CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,STRATFORD,WH-BOX5=87,SH,3250-SH-BAN
AL-THICK FIL CUFF-SP,,548,36.456,162,1,E:\MASTERS\3250.JPG,THICK FILIGREE CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,KENT,DTF3=15,SH,3250-SH-BAN
AL-THICK FIL CUFF-SP,,549,36.456,162,1,E:\MASTERS\3250.JPG,THICK FILIGREE CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,STRATFORD,WH-BOX5=87,SH,3250-SH-BAN
SS-INTERL RI NK-GP-16+2,,550,91.139,410,2,E:\MASTERS\3254.JPG,INTERLINKED RING NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3254-SH-NK
SS-INTERL RI NK-SI-16+2,,551,91.139,400,1,E:\MASTERS\3254.JPG,INTERLINKED RING NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,KENT,BESTA=39,SH,3254-SH-NK
SS-INTERL RI NK-SI-16+2,,552,91.139,400,1,E:\MASTERS\3254.JPG,INTERLINKED RING NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3254-SH-NK
AL-TWIN BALL RI-2T,,553,17.4,90,1,E:\MASTERS\3262.JPG,TWIN BALL RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,BESTA=39,SH,3262-SH-RI
AL-TWIN BALL RI-2T,,554,17.4,90,2,E:\MASTERS\3262.JPG,TWIN BALL RING,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX5=87,SH,3262-SH-RI
AL-RND FIL RI-2T,,555,9.114,65,1,E:\MASTERS\3269.JPG,ROUND FILIGREE RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,WDISP=127,SH,3269-SH-RI
AL-RND FIL RI-2T,,556,9.114,65,2,E:\MASTERS\3269.JPG,ROUND FILIGREE RING,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX5=87,SH,3269-SH-RI
AL-OVAL FIL RI-2T,,557,8.286,58,1,E:\MASTERS\3272.JPG,OVAL FILIGREE RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,DTF6=90,SH,3272-SH-RI
SS-TW GP END BAN-2T,,558,59.65,230,1,E:\MASTERS\3275.JPG,TWISTED ROPE BAN W GP ENDS,,,SILVER JEWELLERY,SS BANGLES,KENT,BESTA=39,SH,3275-SH-BAN
SS-SIL PIPE 5 LINE NK-GP,,559,89.475,350,1,E:\MASTERS\3277.JPG,SILVER PIPE 5 LINE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,BESTA=39,SH,3277-SH-NK
SS-SIL PIPE 5 LINE NK-GP,,560,89.475,350,1,E:\MASTERS\3277.JPG,SILVER PIPE 5 LINE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3277-SH-NK
SS-FLAT MESH NK-GP,,561,92.794,425,1,E:\MASTERS\3279.JPG,FLAT MESH NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3279-SH-NK
SS-FLAT MESH NK-GP-16+2i,,562,92.794,425,2,E:\MASTERS\3279.JPG,FLAT MESH NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3279-SH-NK
SS-FLAT MESH NK-SI-16+2i,,563,92.794,415,1,E:\MASTERS\3279.JPG,FLAT MESH NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,KENT,BESTA=39,SH,3279-SH-NK
SS-FLAT MESH NK-SI-16+2i,,564,92.794,415,1,E:\MASTERS\3279.JPG,FLAT MESH NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX5=87,SH,3279-SH-NK
AL-SQ JALI CUFF-GP,,565,38.111,155,1,E:\MASTERS\3284.JPG,SQUARE JALI CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,KENT,DTF3=15,SH,3284-SH-BAN
AL-SQ JALI CUFF-GP,,566,38.111,155,1,E:\MASTERS\3284.JPG,SQUARE JALI CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,STRATFORD,WH-BOX5=87,SH,3284-SH-BAN
AL-FINE FIL CUFF-GP,,567,33.145,155,1,E:\MASTERS\3286.JPG,FINE FILLIGIRI CUFF,,,ALLOY JEWELLERY,ALLOY BANGLES,KENT,DTF3=15,SH,3286-SH-BAN
AL-MESH BALL NK-2T,,568,41.422,210,1,E:\MASTERS\3288.JPG,MESH BALL NECKLACE,,,ALLOY JEWELLERY,ALLOY NECKLACES,KENT,BESTA=39,SH,3288-SH-NK
AL-GRAPE NK-GP,,569,34.8,170,1,E:\MASTERS\3289.JPG,GRAPE NECKLACE,,,ALLOY JEWELLERY,ALLOY NECKLACES,KENT,BESTA=39,SH,3289-SH-NK
AL-GAYATRI MANTRA ER-SI,,570,20.711,125,1,E:\MASTERS\3306.JPG,GAYATRI MANTRA EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3306-SH-ER
AL-GAYATRI MANTRA ER-SI,,571,20.711,125,1,E:\MASTERS\3306.JPG,GAYATRI MANTRA EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3306-SH-ER
AL-RHOMBUS FIL ER-GP,,572,12.425,92,1,E:\MASTERS\3308.JPG,RHOMBUS FILLIGIRI ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3308-SH-ER
AL-RHOMBUS FIL ER-GP,,573,12.425,92,2,E:\MASTERS\3308.JPG,RHOMBUS FILLIGIRI ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3308-SH-ER
SS-TEMPLE ER-GP,,574,26.378,165,1,E:\MASTERS\3448.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3448-DWS-ER
SS-TEMPLE ER-GP,,575,30.186,185,1,E:\MASTERS\3449.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3449-DWS-ER
SS-TEMPLE ER-GP,,576,25.527,165,1,E:\MASTERS\3450.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3450-DWS-ER
SS-TEMPLE ER-GP,,577,36.414,225,1,E:\MASTERS\3451.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3451-DWS-ER
SS-TEMPLE ER-GP,,578,39.228,240,1,E:\MASTERS\3452.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3452-DWS-ER
SS-TEMPLE ER-GP,,579,30.58,185,1,E:\MASTERS\3453.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3453-DWS-ER
SS-TEMPLE ER-GP,,580,35.925,210,1,E:\MASTERS\3454.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3454-DWS-ER
SS-TEMPLE ER-GP,,581,35.925,210,1,E:\MASTERS\3455.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3455-DWS-ER
SS-TEMPLE ER-GP,,582,21.482,135,1,E:\MASTERS\3456.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3456-DWS-ER
SS-TEMPLE ER-GP,,583,21.482,135,1,E:\MASTERS\3457.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3457-DWS-ER
SS-TEMPLE ER-GP,,584,38.187,235,1,E:\MASTERS\3458.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3458-DWS-ER
SS-TEMPLE ER-GP,,585,36.461,225,1,E:\MASTERS\3459.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3459-DWS-ER
SS-TEMPLE ER-GP,,586,28.396,180,1,E:\MASTERS\3460.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3460-DWS-ER
SS-TEMPLE ER-GP,,587,26.441,170,1,E:\MASTERS\3461.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3461-DWS-ER
SS-TEMPLE ER-GP,,588,24.068,150,1,E:\MASTERS\3462.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3462-DWS-ER
SS-TEMPLE ER-GP,,589,23.966,150,1,E:\MASTERS\3463.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3463-DWS-ER
SS-TEMPLE ER-GP,,590,28.089,180,1,E:\MASTERS\3464.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3464-DWS-ER
SS-TEMPLE ER-GP,,591,38.345,235,1,E:\MASTERS\3465.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3465-DWS-ER
SS-TEMPLE ER-GP,,592,36.288,230,1,E:\MASTERS\3466.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3466-DWS-ER
SS-TEMPLE ER-GP,,593,25.432,160,1,E:\MASTERS\3467.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3467-DWS-ER
SS-TEMPLE ER-GP,,594,22.436,150,1,E:\MASTERS\3468.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3468-DWS-ER
SS-TEMPLE ER-GP,,595,25.172,165,1,E:\MASTERS\3469.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3469-DWS-ER
SS-TEMPLE ER-GP,,596,25.937,165,1,E:\MASTERS\3470.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3470-DWS-ER
SS-TEMPLE ER-GP,,597,22.318,145,1,E:\MASTERS\3471.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3471-DWS-ER
SS-TEMPLE ER-GP,,598,26.331,170,1,E:\MASTERS\3472.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3472-DWS-ER
SS-TEMPLE ER-GP,,599,23.816,150,1,E:\MASTERS\3473.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3473-DWS-ER
SS-TEMPLE ER-GP,,600,35.949,230,1,E:\MASTERS\3474.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3474-DWS-ER
SS-TEMPLE ER-GP,,601,31.218,195,1,E:\MASTERS\3475.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3475-DWS-ER
SS-TEMPLE ER-GP,,602,36.146,225,1,E:\MASTERS\3476.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3476-DWS-ER
SS-TEMPLE ER-GP,,603,35.428,225,1,E:\MASTERS\3477.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3477-DWS-ER
SS-TEMPLE ER-GP,,604,28.483,180,1,E:\MASTERS\3478.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3478-DWS-ER
SS-TEMPLE ER-GP,,605,31.147,195,1,E:\MASTERS\3479.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3479-DWS-ER
SS-TEMPLE ER-GP,,606,29.626,195,1,E:\MASTERS\3480.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3480-DWS-ER
SS-TEMPLE ER-GP,,607,33.836,210,1,E:\MASTERS\3481.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3481-DWS-ER
SS-TEMPLE ER-GP,,608,33.836,210,1,E:\MASTERS\3482.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3482-DWS-ER
SS-TEMPLE NK-GP,,609,201.32,1050,1,E:\MASTERS\3483.JPG,TEMPLE NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,LEDBURY,Toronto DWS69,DWS,3483-DWS-NK
SS-TEMPLE ER-GP,,610,21.553,135,1,E:\MASTERS\3484.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3484-DWS-ER
SS-TEMPLE ER-GP,,611,21.553,135,1,E:\MASTERS\3485.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3485-DWS-ER
SS-TEMPLE ER-GP,,612,34.829,210,1,E:\MASTERS\3486.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3486-DWS-ER
SS-TEMPLE NK-GP,,613,149.305,860,1,E:\MASTERS\3487.JPG,TEMPLE NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,LEDBURY,Toronto DWS69,DWS,3487-DWS-NK
SS-TEMPLE ER-GP,,614,28.507,180,1,E:\MASTERS\3488.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3488-DWS-ER
SS-TEMPLE ER-GP,,615,28.491,180,1,E:\MASTERS\3489.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3489-DWS-ER
SS-TEMPLE ER-GP,,616,38.921,240,1,E:\MASTERS\3490.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3490-DWS-ER
SS-TEMPLE ER-GP,,617,39.141,240,1,E:\MASTERS\3491.JPG,TEMPLE EARRINGS,,,SILVER JEWELLERY,SS EARRINGS,LEDBURY,Toronto DWS69,DWS,3491-DWS-ER
